"Number","Name","Position","Height","Weight","Class","Hometown"
"2","Zach Frampton","G","6-3","185","FR","Highland, UT"
"3","Elijah Bryant","G","6-5","210","SO","Gwinnett, GA"
"4","Nick Emery","G","6-2","185","SO","Alpine, UT"
"5","L.J. Rose","G","6-3","200","SR","Houston, TX"
"10","Steven Beo","G","6-3","180","FR","Richland, WA"
"13","Colby Leifson","G","6-4","190","FR","Suwanee, GA"
"15","Payton Dastrup","F","6-10","250","FR","Mesa, AZ"
"21","Kyle Davis","F","6-8","225","SR","Draper, UT"
"23","Yoeli Childs","F","6-8","225","FR","South Jordan, UT"
"24","Davin Guinn","F","6-5","190","JR","Murrieta, CA"
"30","TJ Haws","G","6-4","170","FR","Alpine, UT"
"31","Braiden Shaw","F","6-9","210","SO","Eagle, ID"
"40","Jamal Aytes","F","6-6","235","JR","San Diego, CA"
"44","Corbin Kaufusi","C","6-10","260","JR","Provo, UT"
