"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jaron Withers","G","6-4","200","JR","Winston-salem, NC"
"1","Darius Moore","G","5-10","170","SO","Browns Summit, NC"
"4","Myles McGregor","G","6-3","165","FR","Charlotte, NC"
"5","Davon Bell","G","5-10","175","JR","Charlotte, NC"
"11","Armel TeTe","C","6-9","210","FR","Fayetteville, NC"
"12","Stephen Osu","C","6-9","255","JR","Herndon, VA"
"14","Reggie Dillard","G","6-4","222","JR","Greensboro, NC"
"20","Brent Carraway","G","5-8","150","FR","Sumter, SC"
"21","Jo'Vontae Millner","G","6-6","205","FR","Burlington, NC"
"23","Ruben Arroyo","F","6-8","215","JR","Patillas, Puerto Rico"
"25","JC Younger","G","6-4","200","FR","Mandeville, LA"
"32","Harrison Burton","G","6-2","185","SO","Rock Hill, SC"
"35","Austin Venable","C","6-9","260","SO","Homer, GA"
