"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Donovan Gilmore","F","6-7","190","SO","Greensboro, NC"
"2","Alec Wnuk","F","6-6","200","JR","Cary, NC"
"3","Asante Monadjemi","F","6-6","190","JR","Durham, NC"
"5","Justin Brown","G","6-3","195","FR","Miami, FL"
"10","Kevin Vannatta","G","6-2","195","JR","Upper Arlington, OH"
"11","Jonathan Baehre","F","6-9","190","FR","Frankfurt, Germany"
"12","Raekwon Miller","G","6-3","175","JR","Marion, NC"
"14","Ahmad Thomas","G","6-3","210","JR","Danville, VA"
"15","Grant Townsend","F","6-7","230","FR","Valrico, FL"
"22","Malik Smith","F","6-6","215","FR","Cleveland, OH"
"31","MaCio Teague","G","6-3","185","FR","Cincinnati, OH"
"33","Drew Rackley","G","6-2","185","FR","New Concord, OH"
