"Number","Name","Position","Height","Weight","Class","Hometown"
"2","Sam Singer","G","6-4","205","SR","Miami, FL"
"3","Grant Mullins","G","6-3","175","SR","Burlington, ON"
"10","Brandon Chauca","G","5-8","160","JR","Alexandria, VA"
"12","Roger Moute A Bidias","F","6-6","210","SR","Yaounde, Cameroon"
"13","Charlie Moore","G","5-11","170","FR","Chicago, IL"
"14","Don Coleman","G","6-2","188","SO","Augusta, GA"
"15","Marcus Lee","F","6-10","224","SR","Antioch, CA"
"20","Derek King","G","6-3","200","JR","Shanghai, China"
"21","Nick Hamilton","G","6-4","192","JR","Inglewood, CA"
"22","Kingsley Okoroh","C","7-0","252","JR","Derby, England"
"23","Jabari Bird","G","6-6","198","SR","Vallejo, CA"
"25","Roman Davis","F","6-7","190","FR","Carson, CA"
"30","Koko Kurdoghlian","G","6-2","182","FR","La Canada, CA"
"31","Stephen Domingo","G","6-7","215","SR","San Francisco, CA"
"42","Cole Welle","F","6-7","228","JR","Aptos, CA"
"44","Kameron Rooks","C","7-1","265","JR","San Marcos, CA"
