"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Na'Quan Council","G","6-0","160","FR","Blackwood, NJ"
"1","Ak Ojo","C","6-10","220","SO","Lagos, Nigeria"
"3","Zavier Turner","G","5-9","170","JR","Indianapolis, IN"
"4","Zane Waterman","F","6-9","220","JR","Winston-salem, NC"
"11","Aaron Walker Jr.","G","6-2","190","FR","Brooklyn, NY"
"12","Zavier Peart","F","6-10","270","JR","Miami, FL"
"14","Calvin Crawford","F","6-8","205","JR","Middletown, NY"
"15","Ahmed Ismail","C","7-2","285","JR","Cairo, Egypt"
"21","Matt Maloney","G","6-1","170","SO","Somers, NY"
"22","Thomas Capuano","G","6-0","180","SO","Hastings On Hudson, NY"
"35","Oliver Ehrnvall","F","6-7","210","FR","Uppsala, Sweden"
"52","Samson Usilo","G","6-4","205","SO","Lagos, Nigeria"
