"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Ryan Woolridge","G","6-3","175","FR","Mansfield, TX"
"1","Jeremy Combs","F","6-7","215","JR","Dallas, TX"
"2","Greg White-Pittman","G","6-2","205","JR","New Orleans, LA"
"3","Ja'Michael Brown","G","6-1","180","SO","Raceland, LA"
"5","Allante Holston","G","6-7","190","SO","Capitol Heights, MD"
"12","A.J. Lawson","G","6-5","190","FR","Bryan, TX"
"14","Bryce Jackson","F","6-6","203","JR","Keller, TX"
"22","Khalil Fuller","F","6-8","260","SO","Moreno Valley, CA"
"23","Rickey Brice Jr.","C","7-1","270","SO","Arlington, TX"
"24","Jacob Gross","G","6-4","191","JR","Sachse, TX"
"50","Shane Temara","F","6-9","225","JR","Syracuse, NY"
"55","DJ Draper","G","5-10","155","FR","Bedford, TX"
