"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Horace Spencer","F","6-8","220","SO","Philadelphia, PA"
"1","Jared Harper","G","5-10","165","FR","Mableton, GA"
"2","Bryce Brown","G","6-3","195","SO","Stone Mountain, GA"
"3","Danjel Purifoy","F","6-7","230","FR","Centreville, AL"
"5","Mustapha Heron","G","6-5","215","FR","Waterbury, CT"
"10","Heath Huff","F","6-10","250","FR","Auburn, AL"
"13","DeSean Murray","F","6-4","230","JR","Stanley, NC"
"21","Patrick Keim","G","6-0","186","JR","Birmingham, AL"
"22","Will Macoy","G","6-4","180","FR","Birmingham, AL"
"23","TJ Lang","G","6-7","210","JR","Mobile, AL"
"24","Anfernee McLemore","F","6-7","210","FR","Warwick, GA"
"25","Mike Cohen","G","5-10","175","FR","Voorhees, NJ"
"41","Cole Blackstock","F","6-9","253","SO","Killen, AL"
"44","New Williams","G","6-2","170","SO","Inglewood, CA"
"50","Austin Wiley","C","6-11","255","FR","Hoover, AL"
"52","Trey Tate","F","6-6","230","SO","Dothan, AL"
