"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Aher Uguak","G","6-7","206","FR","Edmonton, AB"
"3","Jordan Hunter","G","5-11","180","SO","Beaumont, TX"
"4","Elijah Brown","G","6-4","200","JR","Orange County, CA"
"5","Jalen Harris","G","6-2","156","FR","Wilson, NC"
"14","Dane Kuiper","G","6-7","200","SO","Wasilla, AK"
"20","Sam Logwood","G","6-7","210","JR","Indianapolis, IN"
"21","Xavier Adams","G","6-4","205","JR","Flower Mound, TX"
"22","Holt Shelley","F","6-9","221","FR","Cliff, NM"
"23","Joe Furstinger","F","6-9","215","JR","Rancho Santa Margarita, CA"
"24","Damien Jefferson","G","6-5","190","FR","East Chicago, IN"
"30","Adam Cumber","G","6-2","185","SO","Albuquerque, NM"
"31","Anthony Mathis","G","6-3","170","SO","West Linn, OR"
"55","Connor MacDougall","F","6-9","235","SO","TEMPE, AZ"
