"Number","Name","Position","Height","Weight","Class","Hometown"
"00","Tanner Krebs","G","6-6","200","FR","Hobart, TAS"
"1","Jordan Hunter","C","6-10","230","SO","Vaucluse, NSW"
"2","Stefan Gonzalez","G","6-2","195","SO","Pocatello, ID"
"3","Emmett Naar","G","6-1","195","JR","Sydney, NSW"
"5","Jock Perry","C","7-1","260","FR","Melbourne, VIC"
"10","Elijah Thomas","F","6-5","210","FR","Peoria, AZ"
"12","Tommy Kuhse","G","6-2","185","FR","Mesa, AZ"
"15","Dan Sheets","F","6-5","200","FR","San Ramon, CA"
"21","Evan Fitzner","C","6-10","230","SO","San Diego, CA"
"24","Calvin Hermanson","F","6-6","200","JR","Lake Oswego, OR"
"30","Jordan Ford","G","6-1","160","FR","Folsom, CA"
"33","Kyle Clark","F","6-7","215","SO","Wynyard, TAS"
"34","Jock Landale","C","6-11","255","JR","E Malvern, VIC"
