"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Pookie Powell","G","6-0","185","SO","Orlando, FL"
"1","Johnnie Shuler","G","5-11","175","JR","Washington, DC"
"2","Amar Stukes","G","6-2","195","JR","Philadelphia, PA"
"5","Tony Washington","C","6-10","230","JR","Detroit, MI"
"10","Isiah Deas","G","6-6","170","FR","Brooklyn, NY"
"12","Yevgen Sakhniuk","F","6-7","235","JR","Kiev, Ukraine"
"13","Saul Phiri","G","6-4","210","FR","Haverhill, MA"
"20","B.J. Johnson","G","6-7","200","JR","Philadelphia, PA"
"24","Demetrius Henry","F","6-9","225","JR","Miami, FL"
"31","Cian Sullivan","C","7-2","215","FR","Tralee, Ireland"
