"Number","Name","Position","Height","Weight","Class","Hometown"
"00","Christen Cunningham","G","6-2","190","JR","Georgetown, KY"
"2","Justin Coleman","G","5-10","170","JR","Birmingham, AL"
"3","Josh Sharkey","G","5-10","170","FR","Philadelphia, PA"
"4","Triston Chambers","G","6-2","185","FR","Bremen, AL"
"11","James Boone","G","6-6","185","FR","Murray, KY"
"13","Eric Adams","F","6-7","215","JR","Hoover, AL"
"14","Tanner Tapp","G","6-2","190","SO","Brentwood, TN"
"15","Justin Hopkins","G","6-4","215","FR","Huntsville, AL"
"20","Alex Thompson","F","6-8","210","JR","Dothan, AL"
"22","Demetrius Denzel-Dyson","G","6-5","205","JR","Covington, TN"
"24","Gerald Smith","G","6-4","185","SO","Carbon Hill, AL"
"33","Wyatt Walker","C","6-9","240","SO","Jacksonville, FL"
"55","Alex Peters","F","6-8","225","JR","Mountain Brook, AL"
