"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Demonte Ojinnaka","G","6-5","215","JR","Silver Spring, MD"
"2","Jordan Barnes","G","5-11","160","FR","St. Louis, MO"
"3","Trey Knight III","G","6-4","185","FR","Cedar Park, TX"
"4","Brenton Scott","G","6-1","195","JR","Fort Wayne, IN"
"5","Bronson Kessinger","F","6-8","230","FR","Corydon, IN"
"10","Ethan Claycomb","F","6-7","195","FR","Vincennes, IN"
"13","Donovan Franklin","G","6-5","195","SO","St. Louis, MO"
"24","Matt Deady","G","6-5","175","FR","Terre Haute, IN"
"32","Laquarious Paige","G","6-3","180","SO","West Orange, TX"
"34","Brandon Murphy","F","6-7","275","JR","Montgomery, AL"
"41","Emondre Rickman","F","6-9","250","SO","Collinsville, IL"
