"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Jamison Glover","G","6-1","190","JR","Haymarket, VA"
"2","Matt Milon","G","6-4","200","SO","Oviedo, FL"
"5","Greg Malinowski","F","6-6","210","JR","Chantilly, VA"
"10","Connor Burchfield","G","6-4","177","JR","Concord, NC"
"11","Michael Schlotman","G","6-5","200","JR","Munster, IN"
"13","Nathan Knight","F","6-9","255","FR","Syracuse, NY"
"21","Oliver Tot","G","6-6","205","JR","Bratislava, Slovakia"
"22","Paul Rowley","F","6-8","200","SO","Purcellville, VA"
"23","Justin Pierce","F","6-6","205","FR","Glen Ellyn, IL"
"24","Omar Mostafa","G","6-2","215","FR","Saddle River, NJ"
"34","David Cohn","G","6-2","168","JR","Elmhurst, IL"
"41","Jack Whitman","F","6-9","235","JR","Lexington, KY"
"50","Hunter Seacat","F","6-9","235","SO","Mooresville, NC"
