"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jacobi Boykins","G","6-6","175","JR","Saint Petersburg, FL"
"1","Derric Jean","G","6-2","185","SO","Miami, FL"
"3","Jalen Harris","G","6-4","190","FR","Duncanville, TX"
"4","DaQuan Bracey","G","5-11","170","FR","Baltimore, MD"
"5","Joniah White","C","7-0","205","SO","Duck Hill, MS"
"11","JaColby Pemberton","F","6-6","180","FR","Dallas, TX"
"15","Jeremiah Taylor","G","6-4","190","FR","Lewisville, TX"
"22","Jy'lan Washington","F","6-8","190","SO","Smyrna, TN"
"24","Omar Sherman","F","6-9","255","JR","Duncanville, TX"
"30","Luke Walker","G","6-2","185","SO","New Orleans, LA"
"35","Oliver Powell","F","6-8","220","FR","Rowlett, TX"
