"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Francis Kiapway","G","6-3","195","JR","Hamilton, ON"
"1","Jontrell Walker","G","6-1","182","JR","Aurora, IL"
"2","Tayler Persons","G","6-3","220","SO","Kokomo, IN"
"3","Josh Thompson","G","6-1","201","FR","Indianapolis, IN"
"11","Kaleb Mallory","G","5-8","168","SR","Muncie, IN"
"14","Kyle Mallers","F","6-7","225","FR","Fort Wayne, IN"
"15","Franko House","F","6-6","248","SR","Elkhart, IN"
"22","Jeremie Tyler","G","6-2","170","JR","Indianapolis, IN"
"24","Zach Hollywood","F","6-9","192","FR","Bradley, IL"
"25","Tahjai Teague","F","6-8","218","FR","Indianapolis, IN"
"33","Ryan Weber","G","6-6","228","SR","Indianapolis, IN"
"34","Sean Sellers","G","6-6","216","JR","Greensburg, IN"
"35","DouDou Gueye","C","6-10","230","SR","Dakar, Senegal"
"41","Trey Moses","C","6-9","245","SO","Louisville, KY"
