"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Gabe Levin","F","6-7","215","JR","Oak Park, IL"
"1","Evan Payne","G","6-1","190","JR","Akron, OH"
"2","Loren Jackson","G","5-8","145","FR","Chicago, IL"
"3","Noah Blackwell","G","6-2","190","SO","Roseville, CA"
"4","Temidayo Yussuf","F","6-7","250","SO","Oakland, CA"
"5","Mason Riggins","F","6-8","255","SO","Whitewright, TX"
"10","Quentin Shropshire","F","6-6","210","JR","Los Angeles, CA"
"11","Jordan Griffin","G","6-3","165","FR","Corona, CA"
"12","Alex Rifkind","G","6-1","170","SO","Boca Raton, FL"
"13","Barry Ogalue","G","6-5","200","JR","Elk Grove, CA"
"21","Justin Bibbins","G","5-8","150","JR","Carson, CA"
"22","LaRond Williams","F","6-9","200","FR","Long Beach, CA"
"23","Roschon Prince","F","6-6","235","JR","Long Beach, CA"
"35","Javonntie Jackson","F","6-6","190","FR","Compton, CA"
