"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Jeantal Cylla","F","6-8","210","SO","Lake Worth, FL"
"2","Justin Massey","G","6-4","200","SO","Cooper City, FL"
"4","William Gibbons","G","6-1","180","JR","Lithonia, GA"
"5","William Pfister","F","6-10","230","JR","Lyon, France"
"10","Nick Rutherford","G","6-3","197","SO","Allen, TX"
"11","Frank Booker","G","6-4","190","JR","Augusta, GA"
"12","Devorious Brown","G","6-2","195","FR","Rutledge, GA"
"13","Marcus Neely","F","6-5","215","JR","Margate, FL"
"14","Gerdarius Troutman","G","6-3","175","JR","Butler, GA"
"15","Jailyn Ingram","F","6-7","215","FR","Madison, GA"
"21","Jordan Phillips","F","6-5","195","FR","Colorado Springs, CO"
"24","Jesse Hill","F","6-8","225","SO","Waretown, NJ"
"30","Connor Shorten","F","6-9","245","SO","Gladstone, NJ"
"33","Ronald Delph","C","7-0","245","JR","Winter Haven, FL"
