"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Mike Lewis II","G","6-1","175","FR","St. Louis, MO"
"2","Eric James","F","6-6","205","JR","Westerville, OH"
"3","Tarin Smith","G","6-2","180","SO","Ocean Township, NJ"
"4","Rene Castro","G","6-2","195","JR","Boston, MA"
"20","Nakye Sanders","F","6-8","225","SO","Staten Island, NY"
"21","David Haus","G","6-2","185","JR","Pittsburgh, PA"
"25","Spencer Littleson","G","6-4","195","FR","Rochester Hills, MI"
"30","Josh Steel","G","6-4","195","SO","Harlow, England"
"32","Zach Snyder","F","6-5","190","SO","Cranberry Township, PA"
"35","Kellon Taylor","F","6-5","220","FR","Landover, MD"
"45","Isiaha Mike","F","6-8","200","FR","Scarborough, ON"
"53","Caleb Davis","G","6-0","170","FR","New Kensington, PA"
"55","Jordan Robinson","C","6-8","245","JR","Toronto, ON"
