"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jordan Lester","G","6-2","195","SO","Sammamish, WA"
"1","Isaiah Still","G","6-6","190","SO","Rahway, NJ"
"2","David Cole","F","6-7","230","FR","Corona, NY"
"4","Clive Allen","G","6-0","180","FR","Bronx, NY"
"5","Braden Burke","C","6-11","220","FR","Stevensville, MI"
"11","Dachon Burke","G","6-4","180","FR","Orange, NJ"
"12","Nate Johnson","G","5-11","170","SO","Linden, NJ"
"13","Seth Rouse","F","6-3","205","SO","Pittsburgh, PA"
"23","Matty McConnell","G","6-2","195","SO","Oakdale, PA"
"32","Roberto Mantovani","F","6-8","235","JR","Larnaca, Cyprus"
"42","Lorenzen Wright Jr.","G","6-3","190","JR","Memphis, TN"
