"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Richard Brown","G","6-6","214","SR","Charlotte, NC"
"2","Cayne Edwards","G","6-4","220","SO","Schertz, TX"
"3","Scott Mammel","G","5-11","178","SR","SAN ANTONIO, TX"
"4","Daniel Andrews","F","6-7","205","SO","Honolulu, HI"
"5","Ben Mammel","G","6-0","183","SO","SAN ANTONIO, TX"
"10","Kennedy Edwards","F","6-6","215","SR","Northridge, CA"
"11","Thomas Funk","G","6-0","181","FR","Warrington, PA"
"12","Spencer Schultz","G","6-3","191","FR","Clear Spring, MD"
"14","Matthew Wilson","F","6-9","235","FR","Alexandria, KY"
"15","Jacob Kessler","G","6-4","190","SO","Richmond, VA"
"20","Mac Hoffman","F","6-8","213","SR","Pleasanton, CA"
"21","Will Culliton","G","6-2","177","FR","Wayzata, MN"
"23","Gunther Klimes","G","6-6","200","FR","Medina, WA"
"24","Jason Houle","G","6-5","207","SO","Plymouth, MI"
"25","Luke Morrison","F","6-6","218","JR","Charlotte, NC"
"30","Jordan Fox","G","6-1","184","SO","McKee, KY"
"32","Vincent McFadden","F","6-8","197","FR","San Juan Capistrano, CA"
"34","John Miller","C","6-9","225","SO","New Albany, OH"
"43","Keeston Smith","F","6-5","168","FR","Oregon City, OR"
"44","Mark Pollack","F","6-6","218","JR","Charlotte, NC"
"45","Adam Roe","F","6-5","210","SO","Weston, MO"
"51","Parker Fennema","F","6-6","215","SO","Raleigh, NC"
"52","John Emezie","G","6-6","215","SO","Waxhaw, NC"
"53","Lance Lawson","G","6-2","169","FR","Charlotte, NC"
"54","Bryce Samuel","F","6-6","183","FR","Cedar Hill, TX"
"55","Kevin Olsen Jr.","G","6-0","168","FR","Villa Park, CA"
