"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Myles Thornton","F","6-6","190","SO","Selma, TX"
"1","Jalin Hart","G","5-11","152","JR","Houston, TX"
"2","Evan Beucler","G","6-5","205","SO","Dallas, TX"
"3","Simi Socks","F","6-6","210","SO","Coppell, TX"
"4","Christian Peevy","G","6-6","180","FR","Chicago, IL"
"5","Devin Wyatt","F","6-8","205","JR","Desoto, TX"
"10","Tyler Singleton","G","6-3","175","SO","Dallas, TX"
"12","Miles Banks","C","6-9","240","JR","Queens, NY"
"15","Sam Burmeister","G","6-4","200","JR","SAN ANTONIO, TX"
"20","Marek Hulva","F","6-9","230","FR","Opava, Czech Republic"
"23","Jorden Kite","G","6-3","180","FR","SAN ANTONIO, TX"
"24","Phillip Johnson","G","6-5","197","SR","New Orleans, LA"
"32","Jerred Kite","F","6-11","215","SR","SAN ANTONIO, TX"
"41","Shawn Johnson","G","6-5","195","JR","New Orleans, LA"
