"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Kahron Ross","G","5-11","160","JR","Jonesboro, AR"
"2","Kyle Leufroy","G","6-3","195","SO","Pasadena, CA"
"11","Jordan Cohen","G","6-1","185","FR","Tarzana, CA"
"13","Matt Holba","F","6-7","215","SO","Noblesville, IN"
"15","Jay Jay Davis","G","5-10","150","JR","Allentown, PA"
"20","Lance Tejada","G","6-2","190","JR","Miramar, FL"
"21","Jack Lieb","F","6-10","235","FR","Deerfield, IL"
"31","Pat Andree","F","6-8","225","FR","Lincroft, NJ"
"40","Josh Wolf","F","6-10","225","FR","Glencoe, IL"
"42","Brandon Alston","G","6-5","200","JR","Vienna, VA"
"55","Caleb Sedore","C","6-11","230","SO","Pulaski, NY"
