"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Lou Griffith","G","5-9","155","FR","Washington, IL"
"1","Donte Thomas","F","6-7","225","JR","Calumet City, IL"
"2","Ronnie Suggs","G","6-6","190","SO","Washington, MO"
"3","Antoine Pittman","G","6-3","210","SO","Rockford, IL"
"5","Darrell Brown","G","5-10","175","FR","Memphis, TN"
"12","Koch Bar","C","6-10","225","FR","Abyei, South Sudan"
"13","Luuk van Bree","F","6-9","220","SO","Venray, Netherlands"
"14","Peter Hanley","F","6-7","215","SO","Peoria, IL"
"20","Jerome Merritt","F","6-5","210","FR","Hudson, FL"
"23","Dwayne Lautier-Ogunleye","G","6-3","205","SO","London, England"
"24","JoJo McGlaston","G","6-5","205","JR","Dublin, CA"
"25","Nate Kennell","G","6-6","195","FR","Metamora, IL"
"30","Callum Barker","F","6-9","230","SO","Hobart, TAS"
"34","Alex Foster","F","6-8","230","JR","Plainfield, IL"
"35","Jayden Hodgson","G","6-3","185","FR","Gosford, NSW"
