"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Austin Vereen","G","6-4","190","SO","Washington, DC"
"1","Keith Smith","G","6-0","170","FR","Danville, CA"
"2","Garrett Gilkeson","G","6-4","200","FR","Parkersburg, WV"
"3","Adrian Rich","G","6-2","170","SO","Fuquay Varina, NC"
"4","Chuchu Enechionyia","G","6-7","200","FR","Springfield, VA"
"5","Fred Iruafemi","F","6-6","205","JR","Raleigh, NC"
"10","Kuony Deng","F","6-6","190","FR","Aldie, VA"
"10","Kuony Deng","F","6-6","190","FR","Aldie, VA"
"12","D'Andre Mahaffey","F","6-6","195","SO","Athens, GA"
"14","Will Weethee","F","6-6","190","SO","Greensboro, NC"
"20","Marcus Larsson","G","6-4","195","FR","Fremont, CA"
"21","Armani Branch","F","6-6","205","JR","Hampton, VA"
"24","Will Miller","F","6-8","210","FR","South Boston, VA"
"25","Tyler Creammer","F","6-10","245","FR","Parkton, NC"
