"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Ryan Andino","G","6-2","175","JR","Fort Lauderdale, FL"
"3","Logan McIntosh","G","6-3","180","JR","Atlanta, GA"
"4","Colen Gaynor","G","6-5","185","FR","Berlin, MD"
"5","Deven Dorsett","F","6-6","190","SO","Lithonia, GA"
"10","Montraz Oliver","G","6-2","150","FR","Princess Anne, MD"
"11","Ahmad Frost","G","6-0","190","SO","Cincinnati, OH"
"13","Randell Pickett","G","6-2","185","JR","Louisville, KY"
"15","Tyler Jones","F","6-7","200","FR","Atlantic City, NJ"
"20","Dontae Caldwell","G","6-5","195","SO","Santa Ana, CA"
"23","Michael Chambers","G","6-3","186","JR","Winston-salem, NC"
"35","Isaac Taylor","F","6-8","250","SO","Wachapreague, VA"
