"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Najee Garvin","F","6-7","213","FR","Columbia, SC"
"1","Braxton Ogbueze","G","6-1","185","SR","Charlotte, NC"
"2","Andrien White","G","6-3","185","SO","Richmond, VA"
"3","Jon Davis","G","6-3","195","SO","Fort Washington, MD"
"5","Austin Ajukwa","G","6-7","205","JR","Columbia, SC"
"10","Corey Bias","G","6-1","190","JR","Milwaukee, WI"
"11","Quentin Jackson","G","6-3","184","FR","Cary, NC"
"12","Lukas Bergang","F","7-1","215","FR","Gothenburg, Sweden"
"14","JC Washington","F","6-7","240","JR","Houston, TX"
"15","Anthony Vanhook","F","6-4","225","SR","Chapel Hill, NC"
"21","Hudson Price","G","6-7","215","JR","Orlando, FL"
"24","Ryan Murphy","G","6-2","192","FR","Calabasas, CA"
"25","Reid Aube","F","6-7","223","SR","Concord, NC"
"30","Luke Sasser","F","6-5","220","FR","Raleigh, NC"
"31","Benas Griciunas","C","7-0","244","JR","Silute, Lithuania"
"35","Bo Blight","F","6-7","192","FR","Charlotte, NC"
