"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Shaq Calhoun","G","6-4","195","JR","Rome, GA"
"2","Herb McGee","G","6-1","195","FR","Reserve, LA"
"3","Ethan Haslam","G","6-1","182","FR","Lithia, FL"
"5","Dederick Lee","G","6-0","162","JR","Clarksville, AR"
"11","Nikola Marijan","F","7-1","242","SO","Backi Brestovac, Serbia"
"14","Devin Epps","G","5-11","167","JR","Murfreesboro, TN"
"20","Kevin Morris","F","6-8","265","FR","Dothan, AL"
"21","Nick Davis","G","6-6","191","JR","Mount Vernon, AL"
"22","John Pettway","G","6-1","180","FR","Safford, AL"
"33","Josh Ajayi","F","6-7","244","FR","El Monte, CA"
"42","Trhae Mitchell","F","6-6","189","FR","Austell, GA"
