"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Donte Fitzpatrick-Dorsey","G","6-4","191","SO","Memphis, TN"
"1","Deandre Burnett","G","6-2","192","JR","Miami Gardens, FL"
"2","Cullen Neal","G","6-5","191","JR","Albuquerque, NM"
"3","Terence Davis","G","6-4","201","SO","Southaven, MS"
"4","Breein Tyree","G","6-2","192","FR","Somerset, NJ"
"5","Marcanvis Hymon","F","6-7","220","JR","Memphis, TN"
"12","Karlis Silins","F","6-11","245","FR","Riga, Latvia"
"24","Lane Below","G","6-1","190","JR","Advance, MO"
"44","Dominik Olejniczak","C","7-0","255","FR","Torun, Poland"
"50","Justas Furmanavicius","F","6-7","210","JR","Kaunas, Lithuania"
