"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Demajeo Wiggins","F","6-10","240","SO","Toledo, OH"
"2","Malik Hluchoweckyj","G","6-1","175","SO","Omaha, NE"
"3","Rodrick Caldwell","G","5-10","175","FR","Dayton, OH"
"4","Zack Denny","G","6-2","180","SR","Germantown, OH"
"5","Dylan Frye","G","6-2","170","FR","Pembroke Pines, FL"
"10","Justin Turner","G","6-4","190","FR","Detroit, MI"
"11","Antwon Lillard","G","6-5","180","SO","Cleveland, OH"
"13","Jeffrey Uju","F","6-7","220","JR","Bolingbrook, IL"
"14","Wes Alcegaire","G","6-6","210","SR","Miami, FL"
"20","Ismail Ali","G","6-1","180","SR","Hayward, CA"
"24","Matt Fox","G","6-4","190","JR","Maumee, OH"
"30","Ethan Good","G","6-1","180","FR","Wapakoneta, OH"
"32","Rasheed Worrell","F","6-8","220","SO","Belhaven, NC"
