"Number","Name","Position","Height","Weight","Class","Hometown"
"0","V.J. King","F","6-6","190","FR","Cleveland, OH"
"4","Quentin Snider","G","6-2","175","JR","Louisville, KY"
"5","Matz Stockman","C","7-0","240","JR","Oslo, Norway"
"10","Jaylen Johnson","F","6-9","230","JR","Ypsilanti, MI"
"11","Jay Henderson","G","6-4","180","SO","Orlando, FL"
"13","Ray Spalding","F","6-10","215","SO","Louisville, KY"
"14","Anas Mahmoud","F","7-0","215","JR","Cairo, Egypt"
"15","Tyler Sharpe","G","6-1","185","FR","Mount Washington, KY"
"22","Deng Adel","F","6-7","200","SO","Melbourne, VIC"
"24","Dwayne Sutton","F","6-5","200","SO","Louisville, KY"
"30","Ryan McMahon","G","6-0","170","FR","Sarasota, FL"
