"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Parker Jackson-Cartwright","G","5-11","170","JR","Los Angeles, CA"
"1","Rawle Alkins","G","6-5","220","FR","Brooklyn, NY"
"3","Dylan Smith","G","6-5","170","SO","Mobile, AL"
"14","Dusan Ristic","C","7-0","245","JR","Novi Sad, Serbia"
"21","Chance Comanche","C","6-11","215","SO","Beverly Hills, CA"
"24","Ray Smith","F","6-8","220","FR","Las Vegas, NV"
"25","Keanu Pinder","F","6-9","220","JR","Perth, WA"
"35","Allonzo Trier","G","6-5","205","SO","Seattle, WA"
"50","Tyler Trillo","G","5-11","170","SO","Southbury, CT"
"51","Paulo Cruz","G","6-4","210","SO","San Diego, CA"
"52","Kory Jones","G","6-3","170","FR","Herndon, VA"
"55","Jake DesJardins","F","6-6","215","FR","Henderson, NV"
