"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Markell Henderson","G","6-5","195","JR","Boswell, OK"
"3","Miles Thomas","G","6-6","175","FR","Chattanooga, TN"
"4","Aleksa Jugovic","G","6-3","185","JR","Leskovac, Serbia"
"11","Micaiah Henry","C","6-8","230","FR","Decatur, GA"
"12","Stephaun Adams","G","6-3","176","SO","St. Thomas, Virgin Islands"
"15","Curtis Phillips","F","6-5","185","JR","Memphis, TN"
"20","Savonte Frazier","G","6-1","180","SO","Lake Wales, FL"
"21","Conner Hall","G","6-3","195","SO","Gainesboro, TN"
"22","Courtney Alexander II","F","6-7","195","SO","Mableton, GA"
"24","JaCardo Hawkins","F","6-8","230","JR","Gonzales, LA"
"25","Mason Ramsey","F","6-6","220","JR","Livingston, TN"
"30","Colton Blevins","F","6-8","220","FR","Jamestown, TN"
