"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Robin Thompson","F","6-6","224","SO","St. Louis, MO"
"5","Obediah Church","F","6-7","217","SO","Springfield, IL"
"10","Jarrid Rhodes","F","6-6","174","JR","Palmetto, FL"
"11","Jarred Dixon","G","6-3","167","SO","Kansas City, MO"
"13","Greg Williams","G","6-6","180","FR","Houston, TX"
"14","Ronnie Rousseau III","G","5-10","153","JR","Cincinnati, OH"
"15","Austin Ruder","G","6-3","199","JR","Nixa, MO"
"20","Ryan Kreklow","G","6-4","181","SO","Columbia, MO"
"21","Tanveer Bhullar","C","7-2","285","--","Toronto, ON"
"21","Ross Owens","G","6-4","195","FR","Woodlawn, IL"
"24","Alize Johnson","F","6-9","201","JR","Williamsport, PA"
"33","Chris Kendrix","F","6-5","185","JR","Willard, MO"
"35","Tyrie Hill-Thomas","F","6-6","220","SO","Saint Peters, MO"
