"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Kyle Ahrens","G","6-5","215","SO","Versailles, OH"
"1","Joshua Langford","G","6-5","210","FR","Huntsville, AL"
"5","Cassius Winston","G","6-0","185","FR","Detroit, MI"
"11","Lourawls Nairn Jr.","G","5-10","175","JR","Nassau, Bahamas"
"20","Matt McQuaid","G","6-4","200","SO","Duncanville, TX"
"22","Miles Bridges","G","6-7","230","FR","Flint, MI"
"25","Kenny Goins","F","6-6","230","SO","Troy, MI"
"35","David Nsengiyumva","F","6-9","205","FR","Kigali, Rwanda"
"40","Greg Roy","G","6-3","210","JR","Fort Worth, TX"
"41","Conner George","G","6-3","200","FR","Okemos, MI"
"44","Nick Ward","F","6-8","250","FR","Gahanna, OH"
