"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Dondre Duffus","G","6-3","180","JR","Palm Beach, FL"
"2","Tahj Eaddy","G","6-2","165","FR","West Haven, CT"
"3","Ray Kowalski","G","6-3","185","FR","Concord, NC"
"4","Milos Vranes","F","6-7","205","JR","Belgrade, Serbia"
"10","Jonathan Dalton","G","5-10","160","SO","New Orleans, LA"
"15","Donnie Lewis","G","6-1","160","SO","Lexington, KY"
"22","Jaylen Benton","G","6-3","180","JR","Columbus, OH"
"23","Daniel Simmons","G","6-2","190","JR","Biggersville, MS"
"34","Denzel Mahoney","G","6-4","200","FR","Oviedo, FL"
"35","William Tchiengang","F","6-8","230","JR","Yaounde, Cameroon"
