"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Armani Chaney","G","5-10","165","SO","Chicago, IL"
"1","Delano Spencer","G","6-3","195","JR","Atlanta, GA"
"4","Ken'Darrius Hamilton","F","6-9","275","JR","Montgomery, AL"
"10","Thomas Davis","G","6-2","175","FR","Nashville, TN"
"13","Samson Oyediran","F","6-7","220","SO","London, England"
"14","Darreon Reddick","G","6-4","195","JR","Belleville, IL"
"15","Xavier Williams","F","6-9","220","JR","Fairfield, AL"
"21","Christian Mekowulu","F","6-9","240","SO","Lagos, Nigeria"
"22","Daniel Cummings","G","6-5","220","FR","Toronto, ON"
"23","A'Torey Everett","G","6-4","190","SO","Dallas, TX"
"30","Khalill Spencer","G","6-4","230","FR","Memphis, TN"
"34","Jalen Duke","G","6-5","213","FR","Nashville, TN"
