"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jordan Bone","G","6-1","173","FR","Nashville, TN"
"1","Lamonte Turner","G","6-0","187","FR","Florence, AL"
"2","Grant Williams","F","6-5","234","FR","Charlotte, NC"
"4","Jacob Fleschman","G","6-1","160","FR","Austin, TX"
"5","Admiral Schofield","F","6-4","238","SO","Zion, IL"
"10","John Fulkerson","F","6-7","203","FR","Kingsport, TN"
"11","Kyle Alexander","F","6-10","218","SO","Milton, ON"
"12","Kwe Parker","G","6-0","181","FR","Fayetteville, NC"
"13","Jalen Johnson","G","6-5","177","FR","Durham, NC"
"23","Jordan Bowden","G","6-3","180","FR","Knoxville, TN"
"24","Lucas Campbell","G","6-2","178","SO","Knoxville, TN"
"32","Brad Woodson","G","6-0","178","SO","Murfreesboro, TN"
