"Number","Name","Position","Height","Weight","Class","Hometown"
"2","Zach Radz","G","6-2","185","FR","Watervliet, NY"
"5","De'von Barnett","F","6-5","195","JR","Waldorf, MD"
"10","Charles Tucker Jr.","G","6-1","188","JR","Lansing, MI"
"11","Quincy McKnight","G","6-3","180","SO","Bridgeport, CT"
"12","Shawn Montague","G","6-5","182","FR","Yorktown Heights, NY"
"14","Chris Robinson","G","6-3","165","JR","Bronx, NY"
"21","Joseph Lopez","F","6-7","220","JR","Miami, FL"
"22","Sean Hoehn","G","6-2","182","SO","Morristown, NJ"
"30","Kinnon LaRose","G","6-3","185","SO","Ogdensburg, NY"
"31","Mario Matasovic","F","6-8","215","JR","Gornja Vrba, Croatia"
